"","workerData","model","softness","obedience","alpha","type","cross_validated","Nr"
"1",0.52813443223663,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"2",0.2348973992663,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"3",0.23696816849707,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"4",0.591249030105686,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"5",0.207154715716388,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"6",0.201596254177926,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"7",0.641412044794741,0.5,"0","0",NA,"simpleRSA","no",1
"8",0.358587955205259,0.5,"0","0",NA,"simpleRSA","no",1
"9",0.553668707729589,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"10",0.229181461352053,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"11",0.217149830918357,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"12",0.687253842988556,0.5,"0","0",NA,"simpleRSA","no",1
"13",0.312746157011444,0.5,"0","0",NA,"simpleRSA","no",1
"14",0.664840132931327,0.5,"0","0",NA,"simpleRSA","no",1
"15",0.335159867068673,0.5,"0","0",NA,"simpleRSA","no",1
"16",0.624021260423737,0.5,"0","0",NA,"simpleRSA","no",1
"17",0.375978739576263,0.5,"0","0",NA,"simpleRSA","no",1
"18",0.48851529838035,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"19",0.24595646206283,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"20",0.26552823955682,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"21",0.67750013000299,0.5,"0","0",NA,"simpleRSA","no",1
"22",0.32249986999701,0.5,"0","0",NA,"simpleRSA","no",1
"23",0.63751035000075,0.5,"0","0",NA,"simpleRSA","no",1
"24",0.36248964999925,0.5,"0","0",NA,"simpleRSA","no",1
"25",0.533657351422031,0.5,"0","0",NA,"simpleRSA","no",1
"26",0.466342648577969,0.5,"0","0",NA,"simpleRSA","no",1
"27",0.59451121856879,0.5,"0","0",NA,"simpleRSA","no",1
"28",0.40548878143121,0.5,"0","0",NA,"simpleRSA","no",1
"29",0.684515798686279,0.5,"0","0",NA,"simpleRSA","no",1
"30",0.315484201313721,0.5,"0","0",NA,"simpleRSA","no",1
"31",0.696586845262322,0.5,"0","0",NA,"simpleRSA","no",1
"32",0.303413154737678,0.5,"0","0",NA,"simpleRSA","no",1
"33",0.600925666666667,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"34",0.188888666666667,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"35",0.210185666666667,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"36",0.686344961611835,0.5,"0","0",NA,"simpleRSA","no",1
"37",0.313655038388165,0.5,"0","0",NA,"simpleRSA","no",1
"38",0.672962417484916,0.5,"0","0",NA,"simpleRSA","no",1
"39",0.327037582515084,0.5,"0","0",NA,"simpleRSA","no",1
"40",0.588192659706597,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"41",0.175201348306816,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"42",0.236605991986587,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"43",0.575310685993527,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"44",0.213655004830048,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"45",0.211034309176425,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"46",0.571992130353344,0.5,"0","0",NA,"simpleRSA","no",1
"47",0.428007869646656,0.5,"0","0",NA,"simpleRSA","no",1
"48",0.426702113174978,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"49",0.283784314766225,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"50",0.289513572058798,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"51",0.601794746733083,0.5,"0","0",NA,"simpleRSA","no",1
"52",0.398205253266917,0.5,"0","0",NA,"simpleRSA","no",1
"53",0.65516909770206,0.5,"0","0",NA,"simpleRSA","no",1
"54",0.34483090229794,0.5,"0","0",NA,"simpleRSA","no",1
"55",0.619910468410183,0.5,"0","0",NA,"simpleRSA","no",1
"56",0.380089531589817,0.5,"0","0",NA,"simpleRSA","no",1
"57",0.456091032610326,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"58",0.274572608694837,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"59",0.269336358694837,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"60",0.653236342730355,0.5,"0","0",NA,"simpleRSA","no",1
"61",0.346763657269645,0.5,"0","0",NA,"simpleRSA","no",1
"62",0.703176179662245,0.5,"0","0",NA,"simpleRSA","no",1
"63",0.296823820337755,0.5,"0","0",NA,"simpleRSA","no",1
"64",0.67735204495902,0.5,"0","0",NA,"simpleRSA","no",1
"65",0.32264795504098,0.5,"0","0",NA,"simpleRSA","no",1
"66",0.649999355003397,0.5,"0","0",NA,"simpleRSA","no",1
"67",0.350000644996602,0.5,"0","0",NA,"simpleRSA","no",1
"68",0.589200502932817,0.5,"0","0",NA,"simpleRSA","no",1
"69",0.410799497067183,0.5,"0","0",NA,"simpleRSA","no",1
"70",0.585121371681928,0.5,"0","0",NA,"simpleRSA","no",1
"71",0.414878628318072,0.5,"0","0",NA,"simpleRSA","no",1
"72",0.554576123612118,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"73",0.223159455995736,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"74",0.222264420392145,0.333333333333333,"0","0",NA,"simpleRSA","no",1
"75",0.681702979277588,0.5,"0","0",NA,"simpleRSA","no",1
"76",0.318297020722412,0.5,"0","0",NA,"simpleRSA","no",1
"77",0.517007003566104,0.5,"0","0",NA,"simpleRSA","no",1
"78",0.482992996433896,0.5,"0","0",NA,"simpleRSA","no",1
"79",0.595630310406926,0.66667,"0","0",NA,"simpleRSA","no",1
"80",0.148041477522965,0,"0","0",NA,"simpleRSA","no",1
"81",0.256328212070108,0.33333,"0","0",NA,"simpleRSA","no",1
"82",0.649204319355159,0.66667,"0","0",NA,"simpleRSA","no",1
"83",0.124610578401297,0,"0","0",NA,"simpleRSA","no",1
"84",0.226185102243544,0.33333,"0","0",NA,"simpleRSA","no",1
"85",0.815307375868863,1,"0","0",NA,"simpleRSA","no",1
"86",0.184692624131137,0,"0","0",NA,"simpleRSA","no",1
"87",0.58513879002059,0.66667,"0","0",NA,"simpleRSA","no",1
"88",0.170989513527867,0,"0","0",NA,"simpleRSA","no",1
"89",0.243871696451543,0.33333,"0","0",NA,"simpleRSA","no",1
"90",0.790544454058774,1,"0","0",NA,"simpleRSA","no",1
"91",0.209455545941226,0,"0","0",NA,"simpleRSA","no",1
"92",0.808938743126552,1,"0","0",NA,"simpleRSA","no",1
"93",0.191061256873448,0,"0","0",NA,"simpleRSA","no",1
"94",0.648721418559514,0.5,"0","0",NA,"simpleRSA","no",1
"95",0.351278581440486,0.5,"0","0",NA,"simpleRSA","no",1
"96",0.666715648066873,0.66667,"0","0",NA,"simpleRSA","no",1
"97",0.114112660082399,0,"0","0",NA,"simpleRSA","no",1
"98",0.219171691850728,0.33333,"0","0",NA,"simpleRSA","no",1
"99",0.663770878169996,0.5,"0","0",NA,"simpleRSA","no",1
"100",0.336229121830004,0.5,"0","0",NA,"simpleRSA","no",1
"101",0.846861990650198,1,"0","0",NA,"simpleRSA","no",1
"102",0.153138009349802,0,"0","0",NA,"simpleRSA","no",1
"103",0.64303714749452,0.5,"0","0",NA,"simpleRSA","no",1
"104",0.35696285250548,0.5,"0","0",NA,"simpleRSA","no",1
"105",0.65894386044953,0.5,"0","0",NA,"simpleRSA","no",1
"106",0.34105613955047,0.5,"0","0",NA,"simpleRSA","no",1
"107",0.646139456969184,0.5,"0","0",NA,"simpleRSA","no",1
"108",0.353860543030816,0.5,"0","0",NA,"simpleRSA","no",1
"109",0.788195039941917,1,"0","0",NA,"simpleRSA","no",1
"110",0.211804960058083,0,"0","0",NA,"simpleRSA","no",1
"111",0.793644744706402,1,"0","0",NA,"simpleRSA","no",1
"112",0.206355255293598,0,"0","0",NA,"simpleRSA","no",1
"113",0.607004268693263,0.66667,"0","0",NA,"simpleRSA","no",1
"114",0.151339870892756,0,"0","0",NA,"simpleRSA","no",1
"115",0.241655860413981,0.33333,"0","0",NA,"simpleRSA","no",1
"116",0.824348176722902,1,"0","0",NA,"simpleRSA","no",1
"117",0.175651823277098,0,"0","0",NA,"simpleRSA","no",1
"118",0.763842710298115,1,"0","0",NA,"simpleRSA","no",1
"119",0.236157289701885,0,"0","0",NA,"simpleRSA","no",1
"120",0.783633048108039,1,"0","0",NA,"simpleRSA","no",1
"121",0.216366951891961,0,"0","0",NA,"simpleRSA","no",1
"122",0.784776951677257,1,"0","0",NA,"simpleRSA","no",1
"123",0.215223048322743,0,"0","0",NA,"simpleRSA","no",1
"124",0.659591253593314,0.66667,"0","0",NA,"simpleRSA","no",1
"125",0.12553843565129,0,"0","0",NA,"simpleRSA","no",1
"126",0.214870310755396,0.33333,"0","0",NA,"simpleRSA","no",1
"127",0.771529346209773,1,"0","0",NA,"simpleRSA","no",1
"128",0.228470653790227,0,"0","0",NA,"simpleRSA","no",1
"129",0.693247891133593,0.5,"0","0",NA,"simpleRSA","no",1
"130",0.306752108866407,0.5,"0","0",NA,"simpleRSA","no",1
"131",0.875811700929837,1,"0","0",NA,"simpleRSA","no",1
"132",0.124188299070164,0,"0","0",NA,"simpleRSA","no",1
"133",0.694341276015463,1,"0","0",NA,"simpleRSA","no",1
"134",0.155153155663989,0,"0","0",NA,"simpleRSA","no",1
"135",0.150505568320548,0,"0","0",NA,"simpleRSA","no",1
"136",0.776311093655081,1,"0","0",NA,"simpleRSA","no",1
"137",0.118314182902189,0,"0","0",NA,"simpleRSA","no",1
"138",0.10537472344273,0,"0","0",NA,"simpleRSA","no",1
"139",0.837009411511676,1,"0","0",NA,"simpleRSA","no",1
"140",0.162990588488324,0,"0","0",NA,"simpleRSA","no",1
"141",0.745411852104251,1,"0","0",NA,"simpleRSA","no",1
"142",0.124481367107465,0,"0","0",NA,"simpleRSA","no",1
"143",0.130106780788285,0,"0","0",NA,"simpleRSA","no",1
"144",0.862665562371753,1,"0","0",NA,"simpleRSA","no",1
"145",0.137334437628247,0,"0","0",NA,"simpleRSA","no",1
"146",0.893604202220639,1,"0","0",NA,"simpleRSA","no",1
"147",0.106395797779361,0,"0","0",NA,"simpleRSA","no",1
"148",0.791475796093522,1,"0","0",NA,"simpleRSA","no",1
"149",0.208524203906478,0,"0","0",NA,"simpleRSA","no",1
"150",0.708666964532818,1,"0","0",NA,"simpleRSA","no",1
"151",0.15404450830224,0,"0","0",NA,"simpleRSA","no",1
"152",0.137288527164942,0,"0","0",NA,"simpleRSA","no",1
"153",0.749592254202825,1,"0","0",NA,"simpleRSA","no",1
"154",0.226598221987652,0,"0","0",NA,"simpleRSA","no",1
"155",0.815863097932138,1,"0","0",NA,"simpleRSA","no",1
"156",0.184136902067862,0,"0","0",NA,"simpleRSA","no",1
"157",0.790670359615266,1,"0","0",NA,"simpleRSA","no",1
"158",0.209329640384734,0,"0","0",NA,"simpleRSA","no",1
"159",0.821040954114455,1,"0","0",NA,"simpleRSA","no",1
"160",0.178959045885545,0,"0","0",NA,"simpleRSA","no",1
"161",0.826022668724524,1,"0","0",NA,"simpleRSA","no",1
"162",0.173977331275476,0,"0","0",NA,"simpleRSA","no",1
"163",0.826901101453255,1,"0","0",NA,"simpleRSA","no",1
"164",0.173098898546745,0,"0","0",NA,"simpleRSA","no",1
"165",0.733987541335879,1,"0","0",NA,"simpleRSA","no",1
"166",0.140734555725762,0,"0","0",NA,"simpleRSA","no",1
"167",0.125277902938359,0,"0","0",NA,"simpleRSA","no",1
"168",0.847022049151057,1,"0","0",NA,"simpleRSA","no",1
"169",0.152977950848943,0,"0","0",NA,"simpleRSA","no",1
"170",0.835138990450015,1,"0","0",NA,"simpleRSA","no",1
"171",0.164861009549985,0,"0","0",NA,"simpleRSA","no",1
"172",0.52813443223663,0.584285243091839,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"173",0.2348973992663,0.20785737845408,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"174",0.23696816849707,0.20785737845408,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"175",0.591249030105686,0.584285243091839,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"176",0.207154715716388,0.20785737845408,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"177",0.201596254177926,0.20785737845408,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"178",0.641412044794741,0.70645748348524,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"179",0.358587955205259,0.29354251651476,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"180",0.553668707729589,0.587958285634801,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"181",0.229181461352053,0.2060208571826,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"182",0.217149830918357,0.2060208571826,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"183",0.687253842988556,0.660557749110836,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"184",0.312746157011444,0.339442250889164,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"185",0.664840132931327,0.660557749110836,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"186",0.335159867068673,0.339442250889164,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"187",0.624021260423737,0.624877094634364,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"188",0.375978739576263,0.375122905365636,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"189",0.48851529838035,0.5047493125573,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"190",0.24595646206283,0.24762534372135,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"191",0.26552823955682,0.24762534372135,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"192",0.67750013000299,0.651050125183178,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"193",0.32249986999701,0.348949874816822,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"194",0.63751035000075,0.662424480155522,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"195",0.36248964999925,0.337575519844478,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"196",0.533657351422031,0.582803672888755,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"197",0.466342648577969,0.417196327111245,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"198",0.59451121856879,0.582803672888755,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"199",0.40548878143121,0.417196327111245,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"200",0.684515798686279,0.665929789207243,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"201",0.315484201313721,0.334070210792757,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"202",0.696586845262322,0.665929789207243,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"203",0.303413154737678,0.334070210792757,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"204",0.600925666666667,0.55979899695827,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"205",0.188888666666667,0.220100501520865,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"206",0.210185666666667,0.220100501520865,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"207",0.686344961611835,0.712906776183812,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"208",0.313655038388165,0.287093223816188,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"209",0.672962417484916,0.623611609454001,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"210",0.327037582515084,0.376388390545999,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"211",0.588192659706597,0.59112284546986,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"212",0.175201348306816,0.20443857726507,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"213",0.236605991986587,0.20443857726507,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"214",0.575310685993527,0.59112284546986,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"215",0.213655004830048,0.20443857726507,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"216",0.211034309176425,0.20443857726507,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"217",0.571992130353344,0.552704088230769,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"218",0.428007869646656,0.447295911769231,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"219",0.426702113174978,0.384120622117671,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"220",0.283784314766225,0.307939688941164,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"221",0.289513572058798,0.307939688941164,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"222",0.601794746733083,0.652006076606733,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"223",0.398205253266917,0.347993923393267,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"224",0.65516909770206,0.652006076606733,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"225",0.34483090229794,0.347993923393267,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"226",0.619910468410183,0.58460597187159,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"227",0.380089531589817,0.41539402812841,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"228",0.456091032610326,0.456523912564126,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"229",0.274572608694837,0.271738043717937,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"230",0.269336358694837,0.271738043717937,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"231",0.653236342730355,0.691350863385313,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"232",0.346763657269645,0.308649136614687,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"233",0.703176179662245,0.714100025469761,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"234",0.296823820337755,0.285899974530239,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"235",0.67735204495902,0.662342408452659,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"236",0.32264795504098,0.337657591547341,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"237",0.649999355003397,0.662342408452659,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"238",0.350000644996602,0.337657591547341,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"239",0.589200502932817,0.59238745295617,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"240",0.410799497067183,0.40761254704383,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"241",0.585121371681928,0.59238745295617,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"242",0.414878628318072,0.40761254704383,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"243",0.554576123612118,0.549219707971609,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"244",0.223159455995736,0.225390146014196,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"245",0.222264420392145,0.225390146014196,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"246",0.681702979277588,0.66843437163028,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"247",0.318297020722412,0.33156562836972,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"248",0.517007003566104,0.527249762789462,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"249",0.482992996433896,0.472750237210538,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"250",0.595630310406926,0.617790367810872,"individually_opt","individually_opt",NA,"simpleRSA","no",5
"251",0.148041477522965,0.125828398933229,"individually_opt","individually_opt",NA,"simpleRSA","no",5
